model,tuned,feature_num,baseline,accuracy,improvement,cv_std,tuning_params,cv_scores
dt,0,"4, 8, 9",0.75754,0.80223,0.04469,0.02773,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"4, 8, 10",0.75754,0.80223,0.04469,0.02773,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"4, 9, 10",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"5, 6, 7",0.75754,0.79553,0.03798,0.02195,,"[0.77094972, 0.80446927, 0.79329609, 0.83240223, 0.77653631]"
dt,0,"5, 6, 8",0.75754,0.78659,0.02905,0.02328,,"[0.76536313, 0.80446927, 0.78212291, 0.82122905, 0.75977654]"
dt,0,"5, 6, 9",0.75754,0.80335,0.04581,0.02011,,"[0.77653631, 0.80446927, 0.79329609, 0.83798883, 0.80446927]"
dt,0,"5, 6, 10",0.75754,0.81229,0.05474,0.02195,,"[0.79329609, 0.79888268, 0.80446927, 0.85474860, 0.81005587]"
dt,0,"5, 7, 8",0.75754,0.78547,0.02793,0.0236,,"[0.76536313, 0.80446927, 0.77653631, 0.82122905, 0.75977654]"
dt,0,"5, 7, 9",0.75754,0.80223,0.04469,0.02048,,"[0.78212291, 0.80446927, 0.78212291, 0.83798883, 0.80446927]"
dt,0,"5, 7, 10",0.75754,0.81341,0.05586,0.02138,,"[0.79329609, 0.80446927, 0.80446927, 0.85474860, 0.81005587]"
dt,0,"5, 8, 9",0.75754,0.79777,0.04022,0.02218,,"[0.77653631, 0.80446927, 0.78212291, 0.83798883, 0.78770950]"
dt,0,"5, 8, 10",0.75754,0.80559,0.04805,0.01948,,"[0.79329609, 0.80446927, 0.79329609, 0.84357542, 0.79329609]"
dt,0,"5, 9, 10",0.75754,0.80782,0.05027,0.01642,,"[0.79329609, 0.80446927, 0.79329609, 0.83798883, 0.81005587]"
dt,0,"6, 7, 8",0.75754,0.79218,0.03464,0.02161,,"[0.79329609, 0.78770950, 0.77653631, 0.83240223, 0.77094972]"
dt,0,"6, 7, 9",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"6, 7, 10",0.75754,0.80559,0.04805,0.02301,,"[0.79888268, 0.79329609, 0.80446927, 0.84916201, 0.78212291]"
dt,0,"6, 8, 9",0.75754,0.80223,0.04469,0.02773,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"6, 8, 10",0.75754,0.8067,0.04915,0.02488,,"[0.79888268, 0.79888268, 0.79888268, 0.85474860, 0.78212291]"
dt,0,"6, 9, 10",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"7, 8, 9",0.75754,0.80223,0.04469,0.02773,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"7, 8, 10",0.75754,0.8067,0.04915,0.02488,,"[0.79888268, 0.79888268, 0.79888268, 0.85474860, 0.78212291]"
dt,0,"7, 9, 10",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"8, 9, 10",0.75754,0.80223,0.04469,0.02773,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"1, 2, 3, 4",0.75754,0.79665,0.0391,0.03815,,"[0.80446927, 0.75977654, 0.76536313, 0.86592179, 0.78770950]"
dt,0,"1, 2, 3, 5",0.75754,0.79106,0.03351,0.0189,,"[0.79329609, 0.77094972, 0.77094972, 0.82122905, 0.79888268]"
dt,0,"1, 2, 3, 6",0.75754,0.79218,0.03464,0.03341,,"[0.80446927, 0.75418994, 0.76536313, 0.84916201, 0.78770950]"
dt,0,"1, 2, 3, 7",0.75754,0.79218,0.03464,0.03341,,"[0.80446927, 0.75418994, 0.76536313, 0.84916201, 0.78770950]"
dt,0,"1, 2, 3, 8",0.75754,0.79553,0.03798,0.03132,,"[0.81005587, 0.75977654, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"1, 2, 3, 9",0.75754,0.79777,0.04022,0.03941,,"[0.81005587, 0.75418994, 0.76536313, 0.86592179, 0.79329609]"
dt,0,"1, 2, 3, 10",0.75754,0.79218,0.03464,0.03728,,"[0.79888268, 0.75418994, 0.76536313, 0.86033520, 0.78212291]"
dt,0,"1, 2, 4, 5",0.75754,0.7933,0.03576,0.0237,,"[0.79329609, 0.77653631, 0.77094972, 0.83798883, 0.78770950]"
dt,0,"1, 2, 4, 6",0.75754,0.79441,0.03686,0.03415,,"[0.80446927, 0.75977654, 0.76536313, 0.85474860, 0.78770950]"
dt,0,"1, 2, 4, 7",0.75754,0.79441,0.03686,0.03415,,"[0.80446927, 0.75977654, 0.76536313, 0.85474860, 0.78770950]"
dt,0,"1, 2, 4, 8",0.75754,0.79888,0.04134,0.03689,,"[0.81005587, 0.76536313, 0.77094972, 0.86592179, 0.78212291]"
dt,0,"1, 2, 4, 9",0.75754,0.79441,0.03686,0.03415,,"[0.80446927, 0.75977654, 0.76536313, 0.85474860, 0.78770950]"
dt,0,"1, 2, 4, 10",0.75754,0.79665,0.0391,0.03815,,"[0.80446927, 0.75977654, 0.76536313, 0.86592179, 0.78770950]"
dt,0,"1, 2, 5, 6",0.75754,0.79441,0.03686,0.02354,,"[0.79329609, 0.77094972, 0.77653631, 0.83798883, 0.79329609]"
dt,0,"1, 2, 5, 7",0.75754,0.78994,0.03239,0.01642,,"[0.79329609, 0.76536313, 0.78212291, 0.81564246, 0.79329609]"
dt,0,"1, 2, 5, 8",0.75754,0.78547,0.02793,0.0135,,"[0.78212291, 0.77653631, 0.77094972, 0.81005587, 0.78770950]"
dt,0,"1, 2, 5, 9",0.75754,0.79218,0.03464,0.02273,,"[0.78770950, 0.77094972, 0.77094972, 0.83240223, 0.79888268]"
dt,0,"1, 2, 5, 10",0.75754,0.7933,0.03576,0.02914,,"[0.81005587, 0.75418994, 0.76536313, 0.83240223, 0.80446927]"
dt,0,"1, 2, 6, 7",0.75754,0.79441,0.03686,0.03728,,"[0.80446927, 0.75418994, 0.76536313, 0.86033520, 0.78770950]"
dt,0,"1, 2, 6, 8",0.75754,0.79553,0.03798,0.03132,,"[0.81005587, 0.75977654, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"1, 2, 6, 9",0.75754,0.79665,0.0391,0.04038,,"[0.81005587, 0.75418994, 0.75977654, 0.86592179, 0.79329609]"
dt,0,"1, 2, 6, 10",0.75754,0.78994,0.03239,0.03912,,"[0.79888268, 0.75418994, 0.75418994, 0.86033520, 0.78212291]"
dt,0,"1, 2, 7, 8",0.75754,0.79777,0.04022,0.03522,,"[0.81005587, 0.75977654, 0.77653631, 0.86033520, 0.78212291]"
dt,0,"1, 2, 7, 9",0.75754,0.79441,0.03686,0.03662,,"[0.81005587, 0.75418994, 0.75977654, 0.85474860, 0.79329609]"
dt,0,"1, 2, 7, 10",0.75754,0.79218,0.03464,0.03728,,"[0.79888268, 0.75418994, 0.76536313, 0.86033520, 0.78212291]"
dt,0,"1, 2, 8, 9",0.75754,0.79665,0.0391,0.03508,,"[0.81564246, 0.75977654, 0.76536313, 0.85474860, 0.78770950]"
dt,0,"1, 2, 8, 10",0.75754,0.7933,0.03576,0.03689,,"[0.80446927, 0.75977654, 0.76536313, 0.86033520, 0.77653631]"
dt,0,"1, 2, 9, 10",0.75754,0.7933,0.03576,0.0412,,"[0.80446927, 0.75418994, 0.75418994, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 5",0.75754,0.78883,0.03129,0.03148,,"[0.77094972, 0.78770950, 0.74860335, 0.84357542, 0.79329609]"
dt,0,"1, 3, 4, 6",0.75754,0.79777,0.04022,0.03469,,"[0.78770950, 0.77653631, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 7",0.75754,0.79888,0.04134,0.03407,,"[0.78770950, 0.78212291, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 8",0.75754,0.79665,0.0391,0.03561,,"[0.78770950, 0.77653631, 0.76536313, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 9",0.75754,0.79777,0.04022,0.03469,,"[0.78770950, 0.77653631, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 10",0.75754,0.79888,0.04134,0.03407,,"[0.78770950, 0.78212291, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 5, 6",0.75754,0.78994,0.03239,0.03052,,"[0.77094972, 0.78212291, 0.75418994, 0.84357542, 0.79888268]"
dt,0,"1, 3, 5, 7",0.75754,0.79106,0.03351,0.03092,,"[0.77094972, 0.78212291, 0.75418994, 0.84357542, 0.80446927]"
dt,0,"1, 3, 5, 8",0.75754,0.79106,0.03351,0.03343,,"[0.75977654, 0.78212291, 0.75977654, 0.84916201, 0.80446927]"
dt,0,"1, 3, 5, 9",0.75754,0.78883,0.03129,0.02857,,"[0.77094972, 0.78212291, 0.75418994, 0.83798883, 0.79888268]"
dt,0,"1, 3, 5, 10",0.75754,0.79553,0.03798,0.02926,,"[0.79329609, 0.77653631, 0.75418994, 0.83798883, 0.81564246]"
dt,0,"1, 3, 6, 7",0.75754,0.80112,0.04358,0.03031,,"[0.79329609, 0.77653631, 0.78212291, 0.86033520, 0.79329609]"
dt,0,"1, 3, 6, 8",0.75754,0.8,0.04246,0.03128,,"[0.79329609, 0.77094972, 0.78212291, 0.86033520, 0.79329609]"
dt,0,"1, 3, 6, 9",0.75754,0.80447,0.04693,0.0316,,"[0.78770950, 0.79329609, 0.77653631, 0.86592179, 0.79888268]"
dt,0,"1, 3, 6, 10",0.75754,0.8,0.04246,0.03048,,"[0.78770950, 0.77653631, 0.78770950, 0.86033520, 0.78770950]"
dt,0,"1, 3, 7, 8",0.75754,0.79888,0.04134,0.032,,"[0.79329609, 0.77094972, 0.77653631, 0.86033520, 0.79329609]"
dt,0,"1, 3, 7, 9",0.75754,0.80335,0.04581,0.03265,,"[0.78770950, 0.79329609, 0.77094972, 0.86592179, 0.79888268]"
dt,0,"1, 3, 7, 10",0.75754,0.8,0.04246,0.03048,,"[0.78770950, 0.77653631, 0.78770950, 0.86033520, 0.78770950]"
dt,0,"1, 3, 8, 9",0.75754,0.80112,0.04358,0.03418,,"[0.78770950, 0.78770950, 0.76536313, 0.86592179, 0.79888268]"
dt,0,"1, 3, 8, 10",0.75754,0.79777,0.04022,0.03188,,"[0.78770950, 0.77094972, 0.78212291, 0.86033520, 0.78770950]"
dt,0,"1, 3, 9, 10",0.75754,0.80223,0.04469,0.0325,,"[0.78212291, 0.79329609, 0.77653631, 0.86592179, 0.79329609]"
dt,0,"1, 4, 5, 6",0.75754,0.79218,0.03464,0.02943,,"[0.78212291, 0.77653631, 0.76536313, 0.84916201, 0.78770950]"
dt,0,"1, 4, 5, 7",0.75754,0.79441,0.03686,0.02813,,"[0.78770950, 0.77653631, 0.77094972, 0.84916201, 0.78770950]"
dt,0,"1, 4, 5, 8",0.75754,0.79665,0.0391,0.0236,,"[0.78212291, 0.78212291, 0.78770950, 0.84357542, 0.78770950]"
dt,0,"1, 4, 5, 9",0.75754,0.79106,0.03351,0.02818,,"[0.78770950, 0.77653631, 0.75977654, 0.84357542, 0.78770950]"
dt,0,"1, 4, 5, 10",0.75754,0.80112,0.04358,0.02658,,"[0.80446927, 0.77653631, 0.77653631, 0.84916201, 0.79888268]"
dt,0,"1, 4, 6, 7",0.75754,0.80223,0.04469,0.03031,,"[0.79329609, 0.79329609, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 4, 6, 8",0.75754,0.80447,0.04693,0.02935,,"[0.80446927, 0.78770950, 0.77653631, 0.86033520, 0.79329609]"
dt,0,"1, 4, 6, 9",0.75754,0.80112,0.04358,0.03072,,"[0.79329609, 0.78770950, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 4, 6, 10",0.75754,0.8,0.04246,0.03048,,"[0.78770950, 0.78770950, 0.77653631, 0.86033520, 0.78770950]"
dt,0,"1, 4, 7, 8",0.75754,0.80447,0.04693,0.02935,,"[0.80446927, 0.78770950, 0.77653631, 0.86033520, 0.79329609]"
dt,0,"1, 4, 7, 9",0.75754,0.80335,0.04581,0.02922,,"[0.79329609, 0.79329609, 0.77653631, 0.86033520, 0.79329609]"
dt,0,"1, 4, 7, 10",0.75754,0.79888,0.04134,0.03139,,"[0.78770950, 0.78770950, 0.77094972, 0.86033520, 0.78770950]"
dt,0,"1, 4, 8, 9",0.75754,0.80447,0.04693,0.02935,,"[0.80446927, 0.78770950, 0.77653631, 0.86033520, 0.79329609]"
dt,0,"1, 4, 8, 10",0.75754,0.8,0.04246,0.03048,,"[0.78770950, 0.78770950, 0.77653631, 0.86033520, 0.78770950]"
dt,0,"1, 4, 9, 10",0.75754,0.8,0.04246,0.03048,,"[0.78770950, 0.78770950, 0.77653631, 0.86033520, 0.78770950]"
dt,0,"1, 5, 6, 7",0.75754,0.78883,0.03129,0.02901,,"[0.78212291, 0.77094972, 0.75977654, 0.84357542, 0.78770950]"
dt,0,"1, 5, 6, 8",0.75754,0.79441,0.03686,0.02508,,"[0.78770950, 0.77653631, 0.77653631, 0.84357542, 0.78770950]"
dt,0,"1, 5, 6, 9",0.75754,0.78659,0.02905,0.02381,,"[0.78212291, 0.77094972, 0.76536313, 0.83240223, 0.78212291]"
dt,0,"1, 5, 6, 10",0.75754,0.79553,0.03798,0.02538,,"[0.78212291, 0.77653631, 0.77653631, 0.84357542, 0.79888268]"
dt,0,"1, 5, 7, 8",0.75754,0.79441,0.03686,0.02769,,"[0.78212291, 0.77653631, 0.77653631, 0.84916201, 0.78770950]"
dt,0,"1, 5, 7, 9",0.75754,0.78547,0.02793,0.02818,,"[0.78212291, 0.77094972, 0.75418994, 0.83798883, 0.78212291]"
dt,0,"1, 5, 7, 10",0.75754,0.79665,0.0391,0.02488,,"[0.78770950, 0.77653631, 0.77653631, 0.84357542, 0.79888268]"
dt,0,"1, 5, 8, 9",0.75754,0.78659,0.02905,0.02328,,"[0.77094972, 0.77653631, 0.77094972, 0.83240223, 0.78212291]"
dt,0,"1, 5, 8, 10",0.75754,0.79888,0.04134,0.0237,,"[0.78212291, 0.77653631, 0.79329609, 0.84357542, 0.79888268]"
dt,0,"1, 5, 9, 10",0.75754,0.79218,0.03464,0.02407,,"[0.78212291, 0.77653631, 0.77094972, 0.83798883, 0.79329609]"
dt,0,"1, 6, 7, 8",0.75754,0.8067,0.04915,0.02751,,"[0.80446927, 0.78770950, 0.78770950, 0.86033520, 0.79329609]"
dt,0,"1, 6, 7, 9",0.75754,0.80223,0.04469,0.03031,,"[0.79329609, 0.79329609, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 6, 7, 10",0.75754,0.80335,0.04581,0.02879,,"[0.79329609, 0.79329609, 0.78212291, 0.86033520, 0.78770950]"
dt,0,"1, 6, 8, 9",0.75754,0.80335,0.04581,0.03048,,"[0.80446927, 0.78770950, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 6, 8, 10",0.75754,0.80335,0.04581,0.02879,,"[0.79329609, 0.79329609, 0.78212291, 0.86033520, 0.78770950]"
dt,0,"1, 6, 9, 10",0.75754,0.8,0.04246,0.03108,,"[0.78770950, 0.79329609, 0.77094972, 0.86033520, 0.78770950]"
dt,0,"1, 7, 8, 9",0.75754,0.80223,0.04469,0.03052,,"[0.79888268, 0.78770950, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 7, 8, 10",0.75754,0.80335,0.04581,0.02879,,"[0.79329609, 0.79329609, 0.78212291, 0.86033520, 0.78770950]"
dt,0,"1, 7, 9, 10",0.75754,0.8,0.04246,0.03108,,"[0.78770950, 0.79329609, 0.77094972, 0.86033520, 0.78770950]"
dt,0,"1, 8, 9, 10",0.75754,0.79888,0.04134,0.03139,,"[0.78770950, 0.78770950, 0.77094972, 0.86033520, 0.78770950]"
dt,0,"2, 3, 4, 5",0.75754,0.79777,0.04022,0.01948,,"[0.80446927, 0.78212291, 0.77094972, 0.82681564, 0.80446927]"
dt,0,"2, 3, 4, 6",0.75754,0.7933,0.03576,0.03837,,"[0.81005587, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 3, 4, 7",0.75754,0.78994,0.03239,0.0388,,"[0.79888268, 0.76536313, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 3, 4, 8",0.75754,0.79665,0.0391,0.03526,,"[0.81005587, 0.77094972, 0.77094972, 0.86033520, 0.77094972]"
dt,0,"2, 3, 4, 9",0.75754,0.79218,0.03464,0.03957,,"[0.81005587, 0.76536313, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 3, 4, 10",0.75754,0.79106,0.03351,0.03766,,"[0.79888268, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 3, 5, 6",0.75754,0.78101,0.02346,0.01781,,"[0.78212291, 0.75977654, 0.76536313, 0.81005587, 0.78770950]"
dt,0,"2, 3, 5, 7",0.75754,0.77765,0.0201,0.01745,,"[0.77653631, 0.75977654, 0.76536313, 0.81005587, 0.77653631]"
dt,0,"2, 3, 5, 8",0.75754,0.76648,0.00894,0.01293,,"[0.77094972, 0.74860335, 0.75418994, 0.78212291, 0.77653631]"
dt,0,"2, 3, 5, 9",0.75754,0.78659,0.02905,0.02011,,"[0.79888268, 0.76536313, 0.75977654, 0.81005587, 0.79888268]"
dt,0,"2, 3, 5, 10",0.75754,0.79777,0.04022,0.02407,,"[0.80446927, 0.76536313, 0.77653631, 0.83240223, 0.81005587]"
dt,0,"2, 3, 6, 7",0.75754,0.7743,0.01675,0.03011,,"[0.77094972, 0.75418994, 0.74860335, 0.83240223, 0.76536313]"
dt,0,"2, 3, 6, 8",0.75754,0.77207,0.01453,0.03284,,"[0.78212291, 0.74860335, 0.74860335, 0.83240223, 0.74860335]"
dt,0,"2, 3, 6, 9",0.75754,0.78771,0.03017,0.04075,,"[0.79888268, 0.75977654, 0.74301676, 0.86033520, 0.77653631]"
dt,0,"2, 3, 6, 10",0.75754,0.7933,0.03576,0.03277,,"[0.79888268, 0.76536313, 0.77094972, 0.85474860, 0.77653631]"
dt,0,"2, 3, 7, 8",0.75754,0.77095,0.01341,0.0337,,"[0.78212291, 0.74860335, 0.74301676, 0.83240223, 0.74860335]"
dt,0,"2, 3, 7, 9",0.75754,0.78994,0.03239,0.03991,,"[0.80446927, 0.75977654, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 3, 7, 10",0.75754,0.79218,0.03464,0.03265,,"[0.79329609, 0.76536313, 0.77094972, 0.85474860, 0.77653631]"
dt,0,"2, 3, 8, 9",0.75754,0.79441,0.03686,0.03845,,"[0.81564246, 0.76536313, 0.75977654, 0.86033520, 0.77094972]"
dt,0,"2, 3, 8, 10",0.75754,0.78994,0.03239,0.03749,,"[0.81005587, 0.75977654, 0.76536313, 0.85474860, 0.75977654]"
dt,0,"2, 3, 9, 10",0.75754,0.78994,0.03239,0.0416,,"[0.81005587, 0.75977654, 0.74301676, 0.86033520, 0.77653631]"
dt,0,"2, 4, 5, 6",0.75754,0.79441,0.03686,0.02161,,"[0.81005587, 0.78212291, 0.75977654, 0.82122905, 0.79888268]"
dt,0,"2, 4, 5, 7",0.75754,0.7933,0.03576,0.01999,,"[0.80446927, 0.78212291, 0.75977654, 0.81564246, 0.80446927]"
dt,0,"2, 4, 5, 8",0.75754,0.79665,0.0391,0.02195,,"[0.80446927, 0.78770950, 0.76536313, 0.83240223, 0.79329609]"
dt,0,"2, 4, 5, 9",0.75754,0.79441,0.03686,0.02011,,"[0.80446927, 0.77653631, 0.77094972, 0.82681564, 0.79329609]"
dt,0,"2, 4, 5, 10",0.75754,0.79665,0.0391,0.01922,,"[0.81564246, 0.77094972, 0.78212291, 0.82122905, 0.79329609]"
dt,0,"2, 4, 6, 7",0.75754,0.79218,0.03464,0.03796,,"[0.80446927, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 4, 6, 8",0.75754,0.79553,0.03798,0.03614,,"[0.81005587, 0.77094972, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"2, 4, 6, 9",0.75754,0.79218,0.03464,0.03957,,"[0.81005587, 0.76536313, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 4, 6, 10",0.75754,0.7933,0.03576,0.03837,,"[0.81005587, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 4, 7, 8",0.75754,0.79553,0.03798,0.0349,,"[0.80446927, 0.77094972, 0.77094972, 0.86033520, 0.77094972]"
dt,0,"2, 4, 7, 9",0.75754,0.78994,0.03239,0.0388,,"[0.79888268, 0.76536313, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 4, 7, 10",0.75754,0.79218,0.03464,0.03796,,"[0.80446927, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 4, 8, 9",0.75754,0.79553,0.03798,0.03614,,"[0.81005587, 0.77094972, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"2, 4, 8, 10",0.75754,0.79665,0.0391,0.03526,,"[0.81005587, 0.77094972, 0.77094972, 0.86033520, 0.77094972]"
dt,0,"2, 4, 9, 10",0.75754,0.7933,0.03576,0.03837,,"[0.81005587, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 5, 6, 7",0.75754,0.77542,0.01788,0.0198,,"[0.78212291, 0.75977654, 0.75418994, 0.81005587, 0.77094972]"
dt,0,"2, 5, 6, 8",0.75754,0.7676,0.01005,0.00835,,"[0.76536313, 0.75977654, 0.75977654, 0.78212291, 0.77094972]"
dt,0,"2, 5, 6, 9",0.75754,0.78771,0.03017,0.02262,,"[0.79329609, 0.76536313, 0.75977654, 0.82122905, 0.79888268]"
dt,0,"2, 5, 6, 10",0.75754,0.8,0.04246,0.02246,,"[0.80446927, 0.76536313, 0.78770950, 0.83240223, 0.81005587]"
dt,0,"2, 5, 7, 8",0.75754,0.76201,0.00446,0.00835,,"[0.76536313, 0.75418994, 0.75418994, 0.77653631, 0.75977654]"
dt,0,"2, 5, 7, 9",0.75754,0.78547,0.02793,0.02705,,"[0.79888268, 0.75977654, 0.74860335, 0.82122905, 0.79888268]"
dt,0,"2, 5, 7, 10",0.75754,0.79665,0.0391,0.02563,,"[0.80446927, 0.75977654, 0.77653631, 0.83240223, 0.81005587]"
dt,0,"2, 5, 8, 9",0.75754,0.78436,0.02681,0.02538,,"[0.78770950, 0.76536313, 0.74860335, 0.82122905, 0.79888268]"
dt,0,"2, 5, 8, 10",0.75754,0.79218,0.03464,0.02072,,"[0.79329609, 0.75977654, 0.78212291, 0.82122905, 0.80446927]"
dt,0,"2, 5, 9, 10",0.75754,0.78659,0.02905,0.02533,,"[0.79329609, 0.75418994, 0.75977654, 0.81564246, 0.81005587]"
dt,0,"2, 6, 7, 8",0.75754,0.77207,0.01453,0.03284,,"[0.78212291, 0.74860335, 0.74860335, 0.83240223, 0.74860335]"
dt,0,"2, 6, 7, 9",0.75754,0.78883,0.03129,0.04111,,"[0.80446927, 0.75977654, 0.74301676, 0.86033520, 0.77653631]"
dt,0,"2, 6, 7, 10",0.75754,0.7933,0.03576,0.03277,,"[0.79888268, 0.76536313, 0.77094972, 0.85474860, 0.77653631]"
dt,0,"2, 6, 8, 9",0.75754,0.79441,0.03686,0.03845,,"[0.81564246, 0.76536313, 0.75977654, 0.86033520, 0.77094972]"
dt,0,"2, 6, 8, 10",0.75754,0.79106,0.03351,0.03682,,"[0.81005587, 0.75977654, 0.77094972, 0.85474860, 0.75977654]"
dt,0,"2, 6, 9, 10",0.75754,0.78883,0.03129,0.03957,,"[0.79888268, 0.75977654, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 7, 8, 9",0.75754,0.79441,0.03686,0.03845,,"[0.81564246, 0.76536313, 0.75977654, 0.86033520, 0.77094972]"
dt,0,"2, 7, 8, 10",0.75754,0.78994,0.03239,0.03749,,"[0.81005587, 0.75977654, 0.76536313, 0.85474860, 0.75977654]"
dt,0,"2, 7, 9, 10",0.75754,0.78771,0.03017,0.04075,,"[0.79888268, 0.75977654, 0.74301676, 0.86033520, 0.77653631]"
dt,0,"2, 8, 9, 10",0.75754,0.79553,0.03798,0.03749,,"[0.81564246, 0.76536313, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"3, 4, 5, 6",0.75754,0.79553,0.03798,0.02796,,"[0.78212291, 0.79329609, 0.75418994, 0.83798883, 0.81005587]"
dt,0,"3, 4, 5, 7",0.75754,0.79553,0.03798,0.02773,,"[0.78770950, 0.78770950, 0.75418994, 0.83798883, 0.81005587]"
dt,0,"3, 4, 5, 8",0.75754,0.78771,0.03017,0.03039,,"[0.78212291, 0.78212291, 0.74301676, 0.83798883, 0.79329609]"
dt,0,"3, 4, 5, 9",0.75754,0.79777,0.04022,0.02723,,"[0.79329609, 0.79329609, 0.75418994, 0.83798883, 0.81005587]"
dt,0,"3, 4, 5, 10",0.75754,0.8,0.04246,0.02943,,"[0.79888268, 0.79888268, 0.74860335, 0.83798883, 0.81564246]"
dt,0,"3, 4, 6, 7",0.75754,0.79218,0.03464,0.03188,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
dt,0,"3, 4, 6, 8",0.75754,0.79777,0.04022,0.03322,,"[0.79888268, 0.78770950, 0.76536313, 0.86033520, 0.77653631]"
dt,0,"3, 4, 6, 9",0.75754,0.79106,0.03351,0.03326,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 4, 6, 10",0.75754,0.79106,0.03351,0.03326,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 4, 7, 8",0.75754,0.79888,0.04134,0.03219,,"[0.79888268, 0.78770950, 0.77094972, 0.86033520, 0.77653631]"
dt,0,"3, 4, 7, 9",0.75754,0.79106,0.03351,0.03326,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 4, 7, 10",0.75754,0.79106,0.03351,0.03326,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 4, 8, 9",0.75754,0.79777,0.04022,0.03322,,"[0.79888268, 0.78770950, 0.76536313, 0.86033520, 0.77653631]"
dt,0,"3, 4, 8, 10",0.75754,0.79777,0.04022,0.03322,,"[0.79888268, 0.78770950, 0.76536313, 0.86033520, 0.77653631]"
dt,0,"3, 4, 9, 10",0.75754,0.79106,0.03351,0.03326,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 5, 6, 7",0.75754,0.77542,0.01788,0.02483,,"[0.77653631, 0.74860335, 0.75977654, 0.82122905, 0.77094972]"
dt,0,"3, 5, 6, 8",0.75754,0.76313,0.00558,0.02587,,"[0.77094972, 0.73743017, 0.74860335, 0.81005587, 0.74860335]"
dt,0,"3, 5, 6, 9",0.75754,0.78883,0.03129,0.02813,,"[0.78212291, 0.77653631, 0.74860335, 0.83240223, 0.80446927]"
dt,0,"3, 5, 6, 10",0.75754,0.80112,0.04358,0.02905,,"[0.79329609, 0.78212291, 0.76536313, 0.84916201, 0.81564246]"
dt,0,"3, 5, 7, 8",0.75754,0.76425,0.0067,0.02483,,"[0.77094972, 0.74301676, 0.74860335, 0.81005587, 0.74860335]"
dt,0,"3, 5, 7, 9",0.75754,0.78994,0.03239,0.02905,,"[0.78212291, 0.77094972, 0.75418994, 0.83798883, 0.80446927]"
