model,tuned,feature_num,baseline,accuracy,improvement,cv_std,tuning_params,cv_scores
dt,0,"3, 4, 7",0.75754,0.79218,0.03464,0.03188,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
dt,0,"3, 4, 8",0.75754,0.79218,0.03464,0.03188,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
dt,0,"3, 4, 9",0.75754,0.79106,0.03351,0.03326,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 4, 10",0.75754,0.79218,0.03464,0.03188,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
dt,0,"3, 4, 11",0.75754,0.79106,0.03351,0.03579,,"[0.78770950, 0.77653631, 0.75977654, 0.86033520, 0.77094972]"
dt,0,"3, 5, 6",0.75754,0.77318,0.01563,0.03307,,"[0.76536313, 0.74301676, 0.74301676, 0.83240223, 0.78212291]"
dt,0,"3, 5, 7",0.75754,0.77318,0.01563,0.02611,,"[0.77094972, 0.74301676, 0.75977654, 0.82122905, 0.77094972]"
dt,0,"3, 5, 8",0.75754,0.78994,0.03239,0.02905,,"[0.78212291, 0.77094972, 0.75418994, 0.83798883, 0.80446927]"
dt,0,"3, 5, 9",0.75754,0.80112,0.04358,0.02969,,"[0.79888268, 0.77653631, 0.76536313, 0.84916201, 0.81564246]"
dt,0,"3, 5, 10",0.75754,0.77542,0.01788,0.02483,,"[0.77653631, 0.74860335, 0.75977654, 0.82122905, 0.77094972]"
dt,0,"3, 5, 11",0.75754,0.78101,0.02346,0.02483,,"[0.78212291, 0.75418994, 0.76536313, 0.82681564, 0.77653631]"
dt,0,"3, 6, 7",0.75754,0.7743,0.01675,0.03172,,"[0.78770950, 0.75977654, 0.73184358, 0.82681564, 0.76536313]"
dt,0,"3, 6, 8",0.75754,0.79106,0.03351,0.03508,,"[0.79329609, 0.78212291, 0.74860335, 0.85474860, 0.77653631]"
dt,0,"3, 6, 9",0.75754,0.78547,0.02793,0.03326,,"[0.78770950, 0.76536313, 0.75977654, 0.84916201, 0.76536313]"
dt,0,"3, 6, 10",0.75754,0.7743,0.01675,0.03172,,"[0.78770950, 0.75977654, 0.73184358, 0.82681564, 0.76536313]"
dt,0,"3, 6, 11",0.75754,0.76425,0.0067,0.04018,,"[0.77653631, 0.73743017, 0.73184358, 0.83798883, 0.73743017]"
dt,0,"3, 7, 8",0.75754,0.79106,0.03351,0.03437,,"[0.79888268, 0.78212291, 0.74301676, 0.84916201, 0.78212291]"
dt,0,"3, 7, 9",0.75754,0.79218,0.03464,0.03284,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.78212291]"
dt,0,"3, 7, 10",0.75754,0.77765,0.0201,0.03284,,"[0.79329609, 0.77094972, 0.72625698, 0.82681564, 0.77094972]"
dt,0,"3, 7, 11",0.75754,0.7676,0.01005,0.03815,,"[0.77653631, 0.74860335, 0.73184358, 0.83798883, 0.74301676]"
dt,0,"3, 8, 9",0.75754,0.79106,0.03351,0.03437,,"[0.79888268, 0.78212291, 0.74301676, 0.84916201, 0.78212291]"
dt,0,"3, 8, 10",0.75754,0.79106,0.03351,0.03437,,"[0.79888268, 0.78212291, 0.74301676, 0.84916201, 0.78212291]"
dt,0,"3, 8, 11",0.75754,0.78883,0.03129,0.03796,,"[0.78770950, 0.77653631, 0.74860335, 0.86033520, 0.77094972]"
dt,0,"3, 9, 10",0.75754,0.79218,0.03464,0.03284,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.78212291]"
dt,0,"3, 9, 11",0.75754,0.79441,0.03686,0.03487,,"[0.79888268, 0.77653631, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"3, 10, 11",0.75754,0.7676,0.01005,0.03699,,"[0.77094972, 0.74860335, 0.73743017, 0.83798883, 0.74301676]"
dt,0,"4, 5, 6",0.75754,0.7933,0.03576,0.02998,,"[0.77653631, 0.78770950, 0.75418994, 0.84357542, 0.80446927]"
dt,0,"4, 5, 7",0.75754,0.81006,0.05252,0.0229,,"[0.79329609, 0.80446927, 0.79329609, 0.85474860, 0.80446927]"
dt,0,"4, 5, 8",0.75754,0.81006,0.05252,0.0229,,"[0.79329609, 0.80446927, 0.79329609, 0.85474860, 0.80446927]"
dt,0,"4, 5, 9",0.75754,0.81341,0.05586,0.02138,,"[0.80446927, 0.80446927, 0.79329609, 0.85474860, 0.81005587]"
dt,0,"4, 5, 10",0.75754,0.81006,0.05252,0.0229,,"[0.79329609, 0.80446927, 0.79329609, 0.85474860, 0.80446927]"
dt,0,"4, 5, 11",0.75754,0.80447,0.04693,0.03689,,"[0.78770950, 0.81564246, 0.77094972, 0.87150838, 0.77653631]"
dt,0,"4, 6, 7",0.75754,0.79777,0.04022,0.02458,,"[0.79888268, 0.78770950, 0.77094972, 0.84357542, 0.78770950]"
dt,0,"4, 6, 8",0.75754,0.79777,0.04022,0.02458,,"[0.79888268, 0.78770950, 0.77094972, 0.84357542, 0.78770950]"
dt,0,"4, 6, 9",0.75754,0.79777,0.04022,0.02458,,"[0.79888268, 0.78770950, 0.77094972, 0.84357542, 0.78770950]"
dt,0,"4, 6, 10",0.75754,0.79777,0.04022,0.02458,,"[0.79888268, 0.78770950, 0.77094972, 0.84357542, 0.78770950]"
dt,0,"4, 6, 11",0.75754,0.79665,0.0391,0.03112,,"[0.79888268, 0.76536313, 0.77653631, 0.85474860, 0.78770950]"
dt,0,"4, 7, 8",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 7, 9",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 7, 10",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 7, 11",0.75754,0.79888,0.04134,0.02892,,"[0.79329609, 0.77653631, 0.77653631, 0.85474860, 0.79329609]"
dt,0,"4, 8, 9",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 8, 10",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 8, 11",0.75754,0.8,0.04246,0.02879,,"[0.79888268, 0.77653631, 0.77653631, 0.85474860, 0.79329609]"
dt,0,"4, 9, 10",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 9, 11",0.75754,0.8,0.04246,0.02901,,"[0.79888268, 0.77094972, 0.78212291, 0.85474860, 0.79329609]"
dt,0,"4, 10, 11",0.75754,0.79888,0.04134,0.02914,,"[0.79329609, 0.77094972, 0.78212291, 0.85474860, 0.79329609]"
dt,0,"5, 6, 7",0.75754,0.78324,0.0257,0.02533,,"[0.76536313, 0.78212291, 0.77094972, 0.83240223, 0.76536313]"
dt,0,"5, 6, 8",0.75754,0.78883,0.03129,0.02354,,"[0.77094972, 0.78770950, 0.76536313, 0.83240223, 0.78770950]"
dt,0,"5, 6, 9",0.75754,0.79888,0.04134,0.02572,,"[0.77653631, 0.78770950, 0.78770950, 0.84916201, 0.79329609]"
dt,0,"5, 6, 10",0.75754,0.78101,0.02346,0.02677,,"[0.75977654, 0.78212291, 0.76536313, 0.83240223, 0.76536313]"
dt,0,"5, 6, 11",0.75754,0.78212,0.02458,0.03389,,"[0.74860335, 0.78770950, 0.77653631, 0.84357542, 0.75418994]"
dt,0,"5, 7, 8",0.75754,0.80335,0.04581,0.02011,,"[0.77653631, 0.80446927, 0.79329609, 0.83798883, 0.80446927]"
dt,0,"5, 7, 9",0.75754,0.81229,0.05474,0.02251,,"[0.78770950, 0.80446927, 0.80446927, 0.85474860, 0.81005587]"
dt,0,"5, 7, 10",0.75754,0.79553,0.03798,0.02195,,"[0.77094972, 0.80446927, 0.79329609, 0.83240223, 0.77653631]"
dt,0,"5, 7, 11",0.75754,0.79441,0.03686,0.01781,,"[0.78212291, 0.79888268, 0.77653631, 0.82681564, 0.78770950]"
dt,0,"5, 8, 9",0.75754,0.80559,0.04805,0.01883,,"[0.78212291, 0.80446927, 0.79329609, 0.83798883, 0.81005587]"
dt,0,"5, 8, 10",0.75754,0.80447,0.04693,0.0187,,"[0.78212291, 0.80446927, 0.79329609, 0.83798883, 0.80446927]"
dt,0,"5, 8, 11",0.75754,0.80559,0.04805,0.02943,,"[0.79329609, 0.81005587, 0.77653631, 0.86033520, 0.78770950]"
dt,0,"5, 9, 10",0.75754,0.81341,0.05586,0.02138,,"[0.79329609, 0.80446927, 0.80446927, 0.85474860, 0.81005587]"
dt,0,"5, 9, 11",0.75754,0.81229,0.05474,0.02138,,"[0.81005587, 0.81005587, 0.78212291, 0.84916201, 0.81005587]"
dt,0,"5, 10, 11",0.75754,0.79441,0.03686,0.01781,,"[0.77653631, 0.79888268, 0.78212291, 0.82681564, 0.78770950]"
dt,0,"6, 7, 8",0.75754,0.79553,0.03798,0.02635,,"[0.79888268, 0.78770950, 0.76536313, 0.84357542, 0.78212291]"
dt,0,"6, 7, 9",0.75754,0.8,0.04246,0.02246,,"[0.78770950, 0.78770950, 0.79888268, 0.84357542, 0.78212291]"
dt,0,"6, 7, 10",0.75754,0.78547,0.02793,0.02223,,"[0.78212291, 0.78212291, 0.77653631, 0.82681564, 0.75977654]"
dt,0,"6, 7, 11",0.75754,0.77989,0.02234,0.02883,,"[0.78212291, 0.75977654, 0.77653631, 0.83240223, 0.74860335]"
dt,0,"6, 8, 9",0.75754,0.79553,0.03798,0.02635,,"[0.79888268, 0.78770950, 0.76536313, 0.84357542, 0.78212291]"
dt,0,"6, 8, 10",0.75754,0.79441,0.03686,0.0263,,"[0.79329609, 0.78770950, 0.76536313, 0.84357542, 0.78212291]"
dt,0,"6, 8, 11",0.75754,0.79441,0.03686,0.03227,,"[0.79888268, 0.76536313, 0.77094972, 0.85474860, 0.78212291]"
dt,0,"6, 9, 10",0.75754,0.8,0.04246,0.02246,,"[0.78770950, 0.78770950, 0.79888268, 0.84357542, 0.78212291]"
dt,0,"6, 9, 11",0.75754,0.80112,0.04358,0.03052,,"[0.79329609, 0.76536313, 0.81005587, 0.85474860, 0.78212291]"
dt,0,"6, 10, 11",0.75754,0.77989,0.02234,0.02883,,"[0.78212291, 0.75977654, 0.77653631, 0.83240223, 0.74860335]"
dt,0,"7, 8, 9",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"7, 8, 10",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"7, 8, 11",0.75754,0.79665,0.0391,0.03052,,"[0.79888268, 0.77653631, 0.77094972, 0.85474860, 0.78212291]"
dt,0,"7, 9, 10",0.75754,0.80559,0.04805,0.02301,,"[0.79888268, 0.79329609, 0.80446927, 0.84916201, 0.78212291]"
dt,0,"7, 9, 11",0.75754,0.80559,0.04805,0.02965,,"[0.80446927, 0.77653631, 0.80446927, 0.86033520, 0.78212291]"
dt,0,"7, 10, 11",0.75754,0.78212,0.02458,0.02596,,"[0.77653631, 0.76536313, 0.77653631, 0.83240223, 0.75977654]"
dt,0,"8, 9, 10",0.75754,0.8,0.04246,0.02582,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"8, 9, 11",0.75754,0.79888,0.04134,0.02977,,"[0.80446927, 0.77653631, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"8, 10, 11",0.75754,0.79665,0.0391,0.03052,,"[0.79888268, 0.77653631, 0.77094972, 0.85474860, 0.78212291]"
dt,0,"9, 10, 11",0.75754,0.80559,0.04805,0.02965,,"[0.80446927, 0.77653631, 0.80446927, 0.86033520, 0.78212291]"
dt,0,"1, 2, 3, 4",0.75754,0.79665,0.0391,0.03815,,"[0.80446927, 0.75977654, 0.76536313, 0.86592179, 0.78770950]"
dt,0,"1, 2, 3, 5",0.75754,0.78994,0.03239,0.0189,,"[0.79888268, 0.77094972, 0.77094972, 0.82122905, 0.78770950]"
dt,0,"1, 2, 3, 6",0.75754,0.78771,0.03017,0.03479,,"[0.79888268, 0.74860335, 0.76536313, 0.84916201, 0.77653631]"
dt,0,"1, 2, 3, 7",0.75754,0.79441,0.03686,0.03728,,"[0.80446927, 0.75418994, 0.76536313, 0.86033520, 0.78770950]"
dt,0,"1, 2, 3, 8",0.75754,0.79553,0.03798,0.03561,,"[0.81005587, 0.75418994, 0.76536313, 0.85474860, 0.79329609]"
dt,0,"1, 2, 3, 9",0.75754,0.79106,0.03351,0.03815,,"[0.79888268, 0.75418994, 0.75977654, 0.86033520, 0.78212291]"
dt,0,"1, 2, 3, 10",0.75754,0.79106,0.03351,0.03437,,"[0.80446927, 0.75418994, 0.75977654, 0.84916201, 0.78770950]"
dt,0,"1, 2, 3, 11",0.75754,0.8,0.04246,0.03696,,"[0.80446927, 0.75418994, 0.78212291, 0.86592179, 0.79329609]"
dt,0,"1, 2, 4, 5",0.75754,0.79218,0.03464,0.02161,,"[0.79329609, 0.77653631, 0.77094972, 0.83240223, 0.78770950]"
dt,0,"1, 2, 4, 6",0.75754,0.79553,0.03798,0.03896,,"[0.79888268, 0.75418994, 0.76536313, 0.86592179, 0.79329609]"
dt,0,"1, 2, 4, 7",0.75754,0.79665,0.0391,0.03815,,"[0.80446927, 0.75977654, 0.76536313, 0.86592179, 0.78770950]"
dt,0,"1, 2, 4, 8",0.75754,0.79665,0.0391,0.03815,,"[0.80446927, 0.75977654, 0.76536313, 0.86592179, 0.78770950]"
dt,0,"1, 2, 4, 9",0.75754,0.79665,0.0391,0.03815,,"[0.80446927, 0.75977654, 0.76536313, 0.86592179, 0.78770950]"
dt,0,"1, 2, 4, 10",0.75754,0.79665,0.0391,0.03815,,"[0.80446927, 0.75977654, 0.76536313, 0.86592179, 0.78770950]"
dt,0,"1, 2, 4, 11",0.75754,0.8,0.04246,0.03626,,"[0.80446927, 0.75977654, 0.77653631, 0.86592179, 0.79329609]"
dt,0,"1, 2, 5, 6",0.75754,0.77877,0.02122,0.02796,,"[0.75977654, 0.77094972, 0.75418994, 0.83240223, 0.77653631]"
dt,0,"1, 2, 5, 7",0.75754,0.79218,0.03464,0.02246,,"[0.79329609, 0.77094972, 0.77094972, 0.83240223, 0.79329609]"
dt,0,"1, 2, 5, 8",0.75754,0.79106,0.03351,0.02306,,"[0.78212291, 0.77094972, 0.77094972, 0.83240223, 0.79888268]"
dt,0,"1, 2, 5, 9",0.75754,0.79553,0.03798,0.02773,,"[0.81564246, 0.75418994, 0.77653631, 0.83240223, 0.79888268]"
dt,0,"1, 2, 5, 10",0.75754,0.7933,0.03576,0.02029,,"[0.79888268, 0.76536313, 0.78212291, 0.82681564, 0.79329609]"
dt,0,"1, 2, 5, 11",0.75754,0.7933,0.03576,0.01999,,"[0.78770950, 0.78212291, 0.77653631, 0.83240223, 0.78770950]"
dt,0,"1, 2, 6, 7",0.75754,0.78883,0.03129,0.03957,,"[0.79888268, 0.74860335, 0.75977654, 0.86033520, 0.77653631]"
dt,0,"1, 2, 6, 8",0.75754,0.7933,0.03576,0.03621,,"[0.80446927, 0.75418994, 0.75977654, 0.85474860, 0.79329609]"
dt,0,"1, 2, 6, 9",0.75754,0.78771,0.03017,0.03982,,"[0.79329609, 0.74301676, 0.76536313, 0.86033520, 0.77653631]"
dt,0,"1, 2, 6, 10",0.75754,0.78883,0.03129,0.03957,,"[0.79888268, 0.74860335, 0.75977654, 0.86033520, 0.77653631]"
dt,0,"1, 2, 6, 11",0.75754,0.79888,0.04134,0.02998,,"[0.81005587, 0.75977654, 0.78212291, 0.84916201, 0.79329609]"
dt,0,"1, 2, 7, 8",0.75754,0.79777,0.04022,0.03941,,"[0.81005587, 0.75418994, 0.76536313, 0.86592179, 0.79329609]"
dt,0,"1, 2, 7, 9",0.75754,0.78994,0.03239,0.03912,,"[0.79888268, 0.75418994, 0.75418994, 0.86033520, 0.78212291]"
dt,0,"1, 2, 7, 10",0.75754,0.79218,0.03464,0.03341,,"[0.80446927, 0.75418994, 0.76536313, 0.84916201, 0.78770950]"
dt,0,"1, 2, 7, 11",0.75754,0.79777,0.04022,0.03302,,"[0.80446927, 0.75418994, 0.78212291, 0.85474860, 0.79329609]"
dt,0,"1, 2, 8, 9",0.75754,0.7933,0.03576,0.0412,,"[0.80446927, 0.75418994, 0.75418994, 0.86592179, 0.78770950]"
dt,0,"1, 2, 8, 10",0.75754,0.79441,0.03686,0.03662,,"[0.81005587, 0.75418994, 0.75977654, 0.85474860, 0.79329609]"
dt,0,"1, 2, 8, 11",0.75754,0.79665,0.0391,0.03799,,"[0.81005587, 0.74860335, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 2, 9, 10",0.75754,0.79106,0.03351,0.03815,,"[0.79888268, 0.75418994, 0.75977654, 0.86033520, 0.78212291]"
dt,0,"1, 2, 9, 11",0.75754,0.79888,0.04134,0.03919,,"[0.79888268, 0.75418994, 0.78212291, 0.87150838, 0.78770950]"
dt,0,"1, 2, 10, 11",0.75754,0.80112,0.04358,0.03896,,"[0.80446927, 0.75418994, 0.78212291, 0.87150838, 0.79329609]"
dt,0,"1, 3, 4, 5",0.75754,0.78883,0.03129,0.03415,,"[0.76536313, 0.78770950, 0.74860335, 0.84916201, 0.79329609]"
dt,0,"1, 3, 4, 6",0.75754,0.79553,0.03798,0.03733,,"[0.78212291, 0.78770950, 0.75418994, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 7",0.75754,0.79888,0.04134,0.03407,,"[0.78770950, 0.78212291, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 8",0.75754,0.79888,0.04134,0.03407,,"[0.78770950, 0.78212291, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 9",0.75754,0.79777,0.04022,0.03469,,"[0.78770950, 0.77653631, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 10",0.75754,0.79777,0.04022,0.03469,,"[0.78770950, 0.77653631, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 11",0.75754,0.79888,0.04134,0.03739,,"[0.79329609, 0.77094972, 0.77094972, 0.87150838, 0.78770950]"
dt,0,"1, 3, 5, 6",0.75754,0.77765,0.0201,0.03828,,"[0.77094972, 0.76536313, 0.72067039, 0.83798883, 0.79329609]"
dt,0,"1, 3, 5, 7",0.75754,0.78994,0.03239,0.03052,,"[0.77094972, 0.78212291, 0.75418994, 0.84357542, 0.79888268]"
dt,0,"1, 3, 5, 8",0.75754,0.78994,0.03239,0.03011,,"[0.76536313, 0.78212291, 0.75977654, 0.84357542, 0.79888268]"
dt,0,"1, 3, 5, 9",0.75754,0.79665,0.0391,0.02728,,"[0.78770950, 0.78212291, 0.75977654, 0.83798883, 0.81564246]"
dt,0,"1, 3, 5, 10",0.75754,0.78771,0.03017,0.0337,,"[0.75418994, 0.78212291, 0.75418994, 0.84357542, 0.80446927]"
dt,0,"1, 3, 5, 11",0.75754,0.7933,0.03576,0.03019,,"[0.77094972, 0.78212291, 0.76536313, 0.84916201, 0.79888268]"
dt,0,"1, 3, 6, 7",0.75754,0.78994,0.03239,0.03288,,"[0.77653631, 0.77094972, 0.76536313, 0.85474860, 0.78212291]"
dt,0,"1, 3, 6, 8",0.75754,0.79106,0.03351,0.03716,,"[0.78212291, 0.78770950, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"1, 3, 6, 9",0.75754,0.78883,0.03129,0.03626,,"[0.77094972, 0.76536313, 0.76536313, 0.86033520, 0.78212291]"
dt,0,"1, 3, 6, 10",0.75754,0.78883,0.03129,0.03377,,"[0.77653631, 0.77094972, 0.75977654, 0.85474860, 0.78212291]"
dt,0,"1, 3, 6, 11",0.75754,0.79777,0.04022,0.03778,,"[0.79329609, 0.77094972, 0.77094972, 0.87150838, 0.78212291]"
dt,0,"1, 3, 7, 8",0.75754,0.80447,0.04693,0.0316,,"[0.78770950, 0.79329609, 0.77653631, 0.86592179, 0.79888268]"
dt,0,"1, 3, 7, 9",0.75754,0.8,0.04246,0.03048,,"[0.78770950, 0.77653631, 0.78770950, 0.86033520, 0.78770950]"
dt,0,"1, 3, 7, 10",0.75754,0.80112,0.04358,0.03031,,"[0.79329609, 0.77653631, 0.78212291, 0.86033520, 0.79329609]"
dt,0,"1, 3, 7, 11",0.75754,0.79665,0.0391,0.03682,,"[0.79888268, 0.75977654, 0.77653631, 0.86592179, 0.78212291]"
dt,0,"1, 3, 8, 9",0.75754,0.80223,0.04469,0.0325,,"[0.78212291, 0.79329609, 0.77653631, 0.86592179, 0.79329609]"
dt,0,"1, 3, 8, 10",0.75754,0.80335,0.04581,0.03265,,"[0.78770950, 0.79329609, 0.77094972, 0.86592179, 0.79888268]"
dt,0,"1, 3, 8, 11",0.75754,0.79888,0.04134,0.03756,,"[0.79329609, 0.77653631, 0.76536313, 0.87150838, 0.78770950]"
dt,0,"1, 3, 9, 10",0.75754,0.8,0.04246,0.03048,,"[0.78770950, 0.77653631, 0.78770950, 0.86033520, 0.78770950]"
dt,0,"1, 3, 9, 11",0.75754,0.79553,0.03798,0.03944,,"[0.79329609, 0.75977654, 0.77653631, 0.87150838, 0.77653631]"
dt,0,"1, 3, 10, 11",0.75754,0.79665,0.0391,0.03682,,"[0.79888268, 0.75977654, 0.77653631, 0.86592179, 0.78212291]"
dt,0,"1, 4, 5, 6",0.75754,0.78436,0.02681,0.03382,,"[0.76536313, 0.76536313, 0.74860335, 0.84357542, 0.79888268]"
dt,0,"1, 4, 5, 7",0.75754,0.79106,0.03351,0.02818,,"[0.78770950, 0.77653631, 0.75977654, 0.84357542, 0.78770950]"
dt,0,"1, 4, 5, 8",0.75754,0.79218,0.03464,0.0263,,"[0.78212291, 0.77653631, 0.77094972, 0.84357542, 0.78770950]"
dt,0,"1, 4, 5, 9",0.75754,0.80223,0.04469,0.02463,,"[0.79888268, 0.78212291, 0.78212291, 0.84916201, 0.79888268]"
dt,0,"1, 4, 5, 10",0.75754,0.7933,0.03576,0.02914,,"[0.78770950, 0.77653631, 0.76536313, 0.84916201, 0.78770950]"
dt,0,"1, 4, 5, 11",0.75754,0.79665,0.0391,0.02563,,"[0.79329609, 0.78770950, 0.76536313, 0.84357542, 0.79329609]"
dt,0,"1, 4, 6, 7",0.75754,0.79441,0.03686,0.03188,,"[0.78212291, 0.78770950, 0.75977654, 0.85474860, 0.78770950]"
dt,0,"1, 4, 6, 8",0.75754,0.79441,0.03686,0.03188,,"[0.78212291, 0.78770950, 0.75977654, 0.85474860, 0.78770950]"
dt,0,"1, 4, 6, 9",0.75754,0.79441,0.03686,0.03265,,"[0.77653631, 0.78212291, 0.75977654, 0.85474860, 0.79888268]"
dt,0,"1, 4, 6, 10",0.75754,0.7933,0.03576,0.03219,,"[0.78212291, 0.78212291, 0.75977654, 0.85474860, 0.78770950]"
dt,0,"1, 4, 6, 11",0.75754,0.79441,0.03686,0.03415,,"[0.78770950, 0.77094972, 0.76536313, 0.86033520, 0.78770950]"
dt,0,"1, 4, 7, 8",0.75754,0.80447,0.04693,0.02892,,"[0.79888268, 0.79329609, 0.77653631, 0.86033520, 0.79329609]"
dt,0,"1, 4, 7, 9",0.75754,0.80112,0.04358,0.03011,,"[0.79329609, 0.78770950, 0.77653631, 0.86033520, 0.78770950]"
dt,0,"1, 4, 7, 10",0.75754,0.80112,0.04358,0.03072,,"[0.79329609, 0.78770950, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 4, 7, 11",0.75754,0.80223,0.04469,0.0325,,"[0.79329609, 0.77653631, 0.78212291, 0.86592179, 0.79329609]"
dt,0,"1, 4, 8, 9",0.75754,0.80112,0.04358,0.03011,,"[0.79329609, 0.78770950, 0.77653631, 0.86033520, 0.78770950]"
dt,0,"1, 4, 8, 10",0.75754,0.80223,0.04469,0.02969,,"[0.79329609, 0.78770950, 0.77653631, 0.86033520, 0.79329609]"
dt,0,"1, 4, 8, 11",0.75754,0.80447,0.04693,0.0316,,"[0.79888268, 0.77653631, 0.78770950, 0.86592179, 0.79329609]"
dt,0,"1, 4, 9, 10",0.75754,0.8,0.04246,0.03108,,"[0.78770950, 0.79329609, 0.77094972, 0.86033520, 0.78770950]"
dt,0,"1, 4, 9, 11",0.75754,0.79888,0.04134,0.03444,,"[0.79329609, 0.77653631, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 4, 10, 11",0.75754,0.80335,0.04581,0.03188,,"[0.79329609, 0.77653631, 0.78770950, 0.86592179, 0.79329609]"
dt,0,"1, 5, 6, 7",0.75754,0.78324,0.0257,0.03988,,"[0.76536313, 0.76536313, 0.73743017, 0.85474860, 0.79329609]"
dt,0,"1, 5, 6, 8",0.75754,0.77989,0.02234,0.03561,,"[0.76536313, 0.76536313, 0.73743017, 0.84357542, 0.78770950]"
dt,0,"1, 5, 6, 9",0.75754,0.78883,0.03129,0.03302,,"[0.77094972, 0.76536313, 0.75977654, 0.84916201, 0.79888268]"
dt,0,"1, 5, 6, 10",0.75754,0.78436,0.02681,0.04052,,"[0.76536313, 0.77653631, 0.73184358, 0.85474860, 0.79329609]"
dt,0,"1, 5, 6, 11",0.75754,0.79106,0.03351,0.03172,,"[0.76536313, 0.79329609, 0.75977654, 0.84916201, 0.78770950]"
dt,0,"1, 5, 7, 8",0.75754,0.78547,0.02793,0.02488,,"[0.78212291, 0.77094972, 0.75977654, 0.83240223, 0.78212291]"
dt,0,"1, 5, 7, 9",0.75754,0.79665,0.0391,0.02563,,"[0.79329609, 0.77094972, 0.77653631, 0.84357542, 0.79888268]"
dt,0,"1, 5, 7, 10",0.75754,0.79106,0.03351,0.03092,,"[0.78770950, 0.77094972, 0.75977654, 0.84916201, 0.78770950]"
dt,0,"1, 5, 7, 11",0.75754,0.79665,0.0391,0.02905,,"[0.79329609, 0.78770950, 0.75977654, 0.84916201, 0.79329609]"
dt,0,"1, 5, 8, 9",0.75754,0.79218,0.03464,0.02407,,"[0.78212291, 0.77653631, 0.77094972, 0.83798883, 0.79329609]"
dt,0,"1, 5, 8, 10",0.75754,0.78436,0.02681,0.0284,,"[0.77653631, 0.77094972, 0.75418994, 0.83798883, 0.78212291]"
dt,0,"1, 5, 8, 11",0.75754,0.79777,0.04022,0.02533,,"[0.79329609, 0.79329609, 0.76536313, 0.84357542, 0.79329609]"
dt,0,"1, 5, 9, 10",0.75754,0.79665,0.0391,0.02563,,"[0.79329609, 0.77094972, 0.77653631, 0.84357542, 0.79888268]"
dt,0,"1, 5, 9, 11",0.75754,0.8,0.04246,0.03377,,"[0.79888268, 0.79329609, 0.74860335, 0.85474860, 0.80446927]"
dt,0,"1, 5, 10, 11",0.75754,0.7933,0.03576,0.02998,,"[0.78212291, 0.78212291, 0.75977654, 0.84916201, 0.79329609]"
dt,0,"1, 6, 7, 8",0.75754,0.8,0.04246,0.03469,,"[0.78212291, 0.78770950, 0.76536313, 0.86592179, 0.79888268]"
dt,0,"1, 6, 7, 9",0.75754,0.79777,0.04022,0.03451,,"[0.78212291, 0.77094972, 0.78212291, 0.86592179, 0.78770950]"
dt,0,"1, 6, 7, 10",0.75754,0.79888,0.04134,0.03444,,"[0.78770950, 0.77094972, 0.77653631, 0.86592179, 0.79329609]"
dt,0,"1, 6, 7, 11",0.75754,0.79553,0.03798,0.03544,,"[0.79329609, 0.75418994, 0.77653631, 0.86033520, 0.79329609]"
dt,0,"1, 6, 8, 9",0.75754,0.79888,0.04134,0.03444,,"[0.77653631, 0.78770950, 0.77094972, 0.86592179, 0.79329609]"
